Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO₂e‍),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Ukraine,1998,420.0461,373.7745,309.1746,88.3935,21.8862,0.5918,262.653,88.6005,21.9292,362.6986,6.3763,42.341,8.6302,-46.2716,0.66,147.17,78.93,33.57,49.0998,53.9289
Ukraine,1999,413.5979,367.2422,305.9856,86.3674,20.6961,0.5489,259.3929,86.5604,20.7401,358.9361,6.6038,39.4006,8.6574,-46.3556,0.88,144.94,80.96,28.1,51.1533,53.7827
Ukraine,2000,402.6963,355.9396,297.6454,84.3301,20.2148,0.506,250.7637,84.4341,20.2358,350.4035,6.4502,37.158,8.6847,-46.7567,0.78,140.16,80.73,26.91,48.9669,53.6365
Ukraine,2001,404.5186,382.026,300.8509,82.323,20.7131,0.6317,278.0633,82.58,20.7511,353.5725,6.9249,35.2234,8.7978,-22.4926,0.75,135.52,88.09,28.46,47.7202,53.7722
Ukraine,2002,409.3451,388.4701,304.5577,82.6701,21.3599,0.7573,282.9027,83.3021,21.5079,356.8215,7.8211,35.7915,8.911,-20.875,0.9,135.3,88.69,29.7,49.2135,53.908
Ukraine,2003,439.5704,417.3798,336.3881,82.7564,19.543,0.883,313.7745,83.1004,19.622,387.9705,8.9407,33.6351,9.0242,-22.1906,1.11,154.03,97.71,29.16,53.0268,54.0437
Ukraine,2004,413.7032,390.9414,311.9681,80.5542,20.1722,1.0087,288.9713,80.7582,20.2032,362.9095,10.02,31.6364,9.1373,-22.7618,1.13,128.2,96.29,31.17,53.0701,54.1794
Ukraine,2005,400.2808,377.1677,300.0012,79.3019,19.8432,1.1344,276.7032,79.4499,19.8802,350.3785,11.0224,29.6293,9.2505,-23.1131,1.12,138.37,75.2,30.59,51.9034,54.3151
Ukraine,2006,408.7583,388.3274,308.3644,78.4288,20.7988,1.1662,287.6705,78.6578,20.8328,357.8395,12.5142,29.0683,9.3363,-20.4308,1,138.03,81.78,30.22,53.6789,54.1306
Ukraine,2007,416.1027,396.9297,315.3846,77.6741,21.8459,1.1981,295.5696,78.1961,21.9659,364.1005,13.8631,28.7172,9.422,-19.173,0.85,139.05,83.86,39.94,47.2944,53.9461
Ukraine,2008,404.6315,384.4812,302.2243,76.4288,24.7486,1.23,281.7249,76.7238,24.8026,350.8515,14.5415,29.7309,9.5077,-20.1503,0.79,136.79,75.53,39.91,44.8598,53.7617
Ukraine,2009,354.8086,334.7813,254.1702,75.2754,24.1011,1.2618,233.7899,75.5844,24.1451,305.3725,12.5561,27.2865,9.5934,-20.0273,0.73,120.72,56.2,33.41,41.4653,53.5772
Ukraine,2010,372.5205,351.3818,270.9819,74.8885,25.3565,1.2937,249.7231,74.9855,25.3795,322.0735,13.2565,27.5114,9.6792,-21.1388,0.83,129.86,61.3,33.9,43.6207,53.3927
Ukraine,2011,387.875,382.8591,284.6995,74.6038,27.2067,1.365,279.4647,74.7798,27.2497,335.4942,13.9164,28.8452,9.6192,-5.0159,0.74,137.76,65.13,33.69,45.3527,53.5615
Ukraine,2012,381.5245,376.1864,278.7361,74.5973,26.7548,1.4362,273.257,74.7073,26.7858,330.0949,13.7153,28.155,9.5592,-5.3381,0.92,140.22,60.48,31.29,44.3746,53.7303
Ukraine,2013,375.9455,370.498,269.9334,75.6373,28.8672,1.5075,264.4,75.71,28.88,321.5156,13.855,31.0757,9.4992,-5.4475,0.38,135.19,56.89,31.35,44.1965,53.8991
Ukraine,2014,347.5459,344.1299,241.3398,75.5788,29.0484,1.5788,237.25,76.12,29.19,293.2664,13.8737,30.9665,9.4393,-3.416,0.4,118.21,55.5,26.99,38.4885,54.0679
United Arab Emirates,1990,74.6428,73.4511,55.6814,15.3033,2.8091,0.849,54.4898,15.3033,2.8091,70.1787,2.4721,0.4977,1.4942,-1.1917,29.08,13.65,26.63,11.29,2.9629,15.6459
United Arab Emirates,1991,81.3419,80.1502,61.8094,15.7386,2.9544,0.8394,60.6178,15.7386,2.9544,76.6158,2.5688,0.5596,1.5976,-1.1917,39.96,13.91,33.34,11.61,3.0588,14.697
United Arab Emirates,1992,80.0797,78.888,59.9761,16.1749,3.0989,0.8298,58.7844,16.1749,3.0989,75.033,2.7241,0.6216,1.701,-1.1917,39.82,14.91,29.57,11.8,3.1447,15.6082
United Arab Emirates,1993,83.1663,81.9746,62.5132,16.6128,3.22,0.8202,61.3216,16.6128,3.22,77.8865,2.8134,0.662,1.8043,-1.1917,40.65,17.16,29.57,12.6,3.2407,15.3159
United Arab Emirates,1994,90.0009,88.8092,68.7727,17.0532,3.3644,0.8106,67.581,17.0532,3.3644,84.0631,3.3021,0.728,1.9077,-1.1917,43.78,18.86,33.94,12.48,3.3766,15.4064
United Arab Emirates,1995,95.035,93.8434,73.246,17.494,3.494,0.801,72.0543,17.494,3.494,88.4937,3.7506,0.7797,2.0111,-1.1917,43.69,20.2,36.05,13.1,3.4826,15.6611
United Arab Emirates,1996,98.8222,97.6306,76.411,17.9508,3.6029,0.8575,75.2193,17.9508,3.6029,92.009,3.8474,0.8302,2.1357,-1.1917,43.04,21.49,37.7,13.26,3.5287,16.0203
United Arab Emirates,1997,105.0768,103.8852,82.0561,18.4076,3.699,0.914,80.8645,18.4076,3.699,98.4185,3.5301,0.868,2.2603,-1.1917,43.73,23.29,39.89,13.2,3.6248,18.4036
United Arab Emirates,1998,108.3051,107.1134,84.6664,18.8691,3.7991,0.9705,83.4748,18.8691,3.7991,100.5143,4.4916,0.9143,2.3848,-1.1917,43.54,25.56,39.35,13.23,3.7109,18.6534
United Arab Emirates,1999,111.0274,109.8357,86.757,19.3318,3.9115,1.027,85.5654,19.3318,3.9115,102.9955,4.5481,0.9743,2.5094,-1.1917,41.72,28.13,38.64,13.57,3.8071,18.8485
United Arab Emirates,2000,110.0929,108.9012,85.2235,19.7857,4.0002,1.0835,84.0318,19.7857,4.0002,102.3326,4.1246,1.0017,2.634,-1.1917,39.65,31,33.66,14.85,3.9432,18.8794
United Arab Emirates,2001,122.6269,122.5756,96.8194,20.3866,4.3198,1.1012,96.768,20.3866,4.3198,114.6644,4.1423,1.0442,2.7759,-0.0513,37.41,34.19,41.58,16.28,4.3995,18.2149
United Arab Emirates,2002,125.7554,125.7041,98.9034,20.9875,4.7457,1.1188,98.8521,20.9875,4.7457,117.0375,4.607,1.1931,2.9178,-0.0513,35.32,37.86,37.8,18.76,4.3558,18.2617
United Arab Emirates,2003,132.3778,132.3264,104.507,21.5883,5.1459,1.1365,104.4557,21.5883,5.1459,122.8788,5.1229,1.3163,3.0598,-0.0513,39.86,41.87,35.91,20.86,4.6621,19.5667
United Arab Emirates,2004,139.7685,139.7171,111.1706,22.1624,5.2813,1.1542,111.1193,22.1624,5.2813,129.78,5.6389,1.1478,3.2017,-0.0513,45.07,49.94,33.86,21.06,4.9784,19.9417
United Arab Emirates,2005,147.171,147.1196,117.6795,22.8207,5.4989,1.1718,117.6282,22.8207,5.4989,136.5266,6.1549,1.1459,3.3436,-0.0513,46.62,53.33,34.91,22.74,5.2847,20.2619
United Arab Emirates,2006,153.8065,153.5939,123.2486,23.3659,5.9823,1.2097,123.0359,23.3659,5.9823,141.1972,7.6877,1.4325,3.4891,-0.2127,51.1,56.9,34.06,23.92,5.5191,20.7881
United Arab Emirates,2007,165.1836,164.9709,133.7641,23.9134,6.2584,1.2477,133.5514,23.9134,6.2584,150.8143,9.2205,1.5141,3.6346,-0.2127,55.98,56.99,42.42,24.58,5.7936,21.0408
United Arab Emirates,2008,191.2976,191.0849,159.1894,24.465,6.3576,1.2856,158.9767,24.465,6.3576,173.905,12.1896,1.4229,3.78,-0.2127,58.67,68.2,51.82,26.16,6.158,21.5669
United Arab Emirates,2009,191.5703,191.3576,158.2731,25.0328,6.9409,1.3235,158.0604,25.0328,6.9409,175.0215,10.7912,1.8321,3.9255,-0.2127,52.46,59.3,60.91,26.3,6.5825,21.929
United Arab Emirates,2010,196.2646,196.0519,162.4701,25.5007,6.9324,1.3614,162.2574,25.5007,6.9324,180.3133,10.3309,1.5494,4.071,-0.2127,55.72,60.78,63.34,27.09,6.877,22.2363
United Arab Emirates,2011,204.2663,204.0537,169.9148,25.7521,7.1223,1.4771,169.7021,25.7521,7.1223,188.0915,10.4466,1.5256,4.2026,-0.2127,59,61.56,69.19,27.72,7.2199,22.4016
United Arab Emirates,2012,214.368,214.1554,179.4324,26.008,7.3348,1.5928,179.2198,26.008,7.3348,199.2398,9.2653,1.5289,4.3342,-0.2127,58.59,67.77,70.62,30.97,7.3229,22.5669
United Arab Emirates,2013,218.7826,218.5699,183.1527,26.3445,7.5769,1.7086,182.94,26.34,7.58,203.1433,9.5312,1.6423,4.4658,-0.2127,60.33,67.84,71.91,32.84,7.8658,22.6775
United Arab Emirates,2014,221.5072,221.2945,185.2629,26.6157,7.8043,1.8243,185.05,26.62,7.8,205.4368,9.7972,1.6758,4.5974,-0.2127,63.42,72.84,64.77,36.91,8.1388,22.7881
United Kingdom,1990,737.7344,725.5751,555.0343,117.787,59.2528,5.6603,542.8611,117.799,59.2548,585.3263,37.8463,56.821,57.7409,-12.1593,26.97,246.32,76.93,114.95,118.3058,28.8205
United Kingdom,1991,745.6428,733.4835,570.3586,113.4712,56.1871,5.6259,558.1854,113.4832,56.1891,600.4152,34.6515,55.3285,55.2476,-12.1593,25.63,246.2,78.96,114.34,129.1496,31.7656
United Kingdom,1992,721.3853,709.226,552.895,109.5966,53.3023,5.5915,540.7217,109.6086,53.3043,582.1593,32.0137,54.4581,52.7542,-12.1593,27.23,245.7,70.55,115.81,123.8234,26.2858
United Kingdom,1993,702.7208,690.5615,540.3762,105.5522,51.2353,5.5571,528.2029,105.5642,51.2373,568.1923,30.0317,54.2359,50.2609,-12.1593,28.29,224.39,71.56,116.98,125.8773,29.395
United Kingdom,1994,692.3,680.1407,535.0424,101.7387,49.9962,5.5227,522.8692,101.7507,49.9982,560.7912,28.6689,55.0723,47.7676,-12.1593,28.27,218.56,72.53,117.36,122.7911,29.5501
United Kingdom,1995,674.5566,662.3973,523.7731,97.3728,47.9224,5.4883,511.5999,97.3848,47.9244,548.3412,26.4194,54.5217,45.2743,-12.1593,29.84,216.01,69.18,116.31,120.1449,26.6963
United Kingdom,1996,690.0033,677.8572,544.1971,92.971,46.9343,5.9008,532.0331,92.986,46.9373,566.9181,25.1583,55.4853,42.4416,-12.146,31.58,223.29,68.03,120.83,129.3476,25.4305
United Kingdom,1997,660.5242,648.3643,521.7885,88.0891,44.3332,6.3134,509.6146,88.1011,44.3352,542.655,23.9044,54.3559,39.6089,-12.1599,33.54,210.95,66.84,121.93,119.7003,23.2346
United Kingdom,1998,657.3484,645.1855,525.0102,83.7381,41.8741,6.7259,512.8343,83.7491,41.8761,544.3483,22.3244,53.8993,36.7762,-12.1629,36.33,215.99,64.28,121.17,121.2231,21.6953
United Kingdom,1999,648.5991,636.4413,522.7319,79.0862,39.6426,7.1385,510.5601,79.0982,39.6446,540.2852,21.001,53.3693,33.9436,-12.1578,36.01,215.05,63.14,124.7,116.9458,20.4295
United Kingdom,2000,648.3754,636.2125,530.7054,73.6816,36.4373,7.5511,518.5295,73.6926,36.4393,546.6168,19.5346,51.113,31.1109,-12.1629,37.74,225.57,63.02,122.92,116.8085,18.2883
United Kingdom,2001,656.1518,643.9361,544.7835,68.3659,35.1198,7.8827,532.5677,68.3659,35.1198,559.9615,18.9251,48.4368,28.8284,-12.2158,37.63,234.45,66.5,121.87,119.7713,17.3802
United Kingdom,2002,635.5173,623.3016,528.4689,64.3986,34.4356,8.2143,516.2531,64.3986,34.4356,542.8733,18.3558,47.7422,26.546,-12.2158,36.39,229.9,61.54,123.14,112.1941,16.0892
United Kingdom,2003,643.619,631.771,540.5829,61.0943,33.3959,8.5459,528.6499,61.1683,33.4069,553.7703,18.23,47.3552,24.2636,-11.848,36.63,241.35,61.02,124.55,112.1069,14.7434
United Kingdom,2004,640.3039,628.0881,541.297,57.6692,32.4601,8.8776,529.0812,57.6692,32.4601,553.2344,18.1371,46.9513,21.9811,-12.2158,40.05,239.28,58.22,125.95,115.8397,13.9447
United Kingdom,2005,634.5543,622.3714,539.7465,54.2078,31.3909,9.2092,527.5556,54.2148,31.3919,550.6243,17.8536,46.3776,19.6987,-12.1829,42.42,243.13,55.22,127.17,112.1224,12.9819
United Kingdom,2006,634.8797,623.4006,541.0906,53.496,31.0358,9.2574,529.6105,53.497,31.0358,551.1733,17.8774,45.8548,19.9742,-11.4791,43.75,248.55,54.53,128.81,107.0746,12.2087
United Kingdom,2007,620.9046,609.6403,528.5876,52.5923,30.4191,9.3055,517.2654,52.6393,30.4301,537.7946,17.9817,44.8785,20.2497,-11.2643,43.74,242.2,53.56,129.51,102.4467,10.0679
United Kingdom,2008,605.2281,593.7456,514.3526,51.7471,29.7746,9.3537,502.8702,51.7471,29.7746,523.7977,16.9722,43.9329,20.5252,-11.4825,46.11,231.79,49.79,122.7,110.0589,9.4589
United Kingdom,2009,554.5052,543.0227,464.4325,50.8898,29.781,9.4019,452.9501,50.8898,29.781,474.4308,15.6475,43.626,20.8008,-11.4825,43.62,203.88,40.61,118.28,102.791,8.8498
United Kingdom,2010,571.7307,560.2513,482.1055,50.5775,29.5977,9.4501,470.6251,50.5785,29.5977,491.3087,15.6713,43.6745,21.0763,-11.4794,40.88,208.87,43.29,117.09,113.7632,8.2955
United Kingdom,2011,533.3438,521.2633,443.8791,50.065,29.3816,10.018,431.7606,50.095,29.3896,452.6284,16.5396,43.2956,20.8803,-12.0805,43.19,197.16,38.48,115.62,93.394,7.9744
United Kingdom,2012,557.5926,545.3768,467.9955,49.785,29.2261,10.586,455.7797,49.785,29.2261,476.9028,16.796,43.2096,20.6843,-12.2158,40.74,211.86,38.36,115.12,102.9248,8.638
United Kingdom,2013,546.2641,534.0763,455.8532,49.5508,29.7061,11.154,443.66,49.56,29.71,464.5007,17.4701,43.805,20.4883,-12.1878,40.08,198.12,38.99,114.62,104.1256,8.6452
United Kingdom,2014,506.1109,493.8951,414.2722,49.3787,30.738,11.722,402.06,49.38,30.74,422.4145,18.3897,45.0144,20.2923,-12.2158,39.4,171.01,39.14,116.04,87.7364,8.4882
United States of America,1990,5866.6396,5550.0411,4846.4523,659.8413,268.5809,91.7652,4511.0557,675.3083,271.9119,5189.4572,167.0641,334.8902,175.2282,-316.5985,130.79,2159.69,604.28,1426.86,680.9617,317.6655
United States of America,1991,5831.4783,5514.8797,4808.8392,656.6424,271.2241,94.7726,4473.4426,672.1094,274.5551,5153.2044,169.4663,334.6692,174.1384,-316.5985,137.05,2179.79,566.74,1399.56,690.3795,316.7349
United States of America,1992,5914.7086,5598.1101,4881.8852,656.203,278.8404,97.78,4546.4887,671.67,282.1714,5224.9434,174.5358,342.1808,173.0486,-316.5985,143.94,2276.82,517.5,1430.55,685.5474,314.546
United States of America,1993,6041.8343,5725.2358,5002.2481,653.3219,285.4769,100.7874,4666.8515,668.7889,288.8079,5343.0941,180.5104,346.2709,171.9588,-316.5985,132.43,2335.35,532.27,1454.06,705.6552,315.7489
United States of America,1994,6122.583,5805.9845,5075.7632,653.2762,289.7488,103.7948,4740.3667,668.7432,293.0798,5414.3972,186.485,350.8318,170.869,-316.5985,130.13,2360.52,534.7,1506.76,698.683,313.7242
United States of America,1995,6179.6154,5863.0168,5128.1286,651.357,293.3276,106.8022,4792.732,666.824,296.6586,5467.1739,189.8362,352.8261,169.7792,-316.5985,137.85,2423.24,486.67,1537.61,704.8909,314.763
United States of America,1996,6339.4359,6013.1835,5285.3142,645.8466,295.5117,112.7634,4942.5548,659.3506,298.5147,5623.3763,194.6382,356.8081,164.6133,-326.2524,134.58,2503.83,485.8,1577.04,742.1271,314.5892
United States of America,1997,6502.0475,6160.2985,5452.9136,638.1469,292.2623,118.7246,5099.3667,648.0299,294.1773,5789.5199,199.9128,353.1674,159.4474,-341.749,126.7,2640.69,506.6,1601.97,726.0533,314.1965
United States of America,1998,6511.3111,6178.2666,5463.3949,632.4669,290.7635,124.6859,5115.5113,644.5649,293.5045,5799.6298,204.1029,353.2969,154.2815,-333.0446,126.46,2670.23,512.6,1640.2,670.5096,306.0903
United States of America,1999,6533.0384,6222.5671,5488.2827,627.5379,286.5707,130.6471,5157.5294,644.2729,290.1177,5823.6516,208.7877,351.4835,149.1156,-310.4713,140.46,2644.66,499.24,1686.01,686.7758,306.9559
United States of America,2000,6728.3629,6394.6399,5692.3296,619.4461,279.9788,136.6084,5343.5146,631.5951,282.9218,6027.0964,213.2086,344.1082,143.9497,-333.723,147.49,2714.73,566.99,1717.67,721.372,306.3444
United States of America,2001,6684.7292,6308.9146,5655.6815,613.4623,277.142,138.4433,5267.934,623.6893,278.848,5981.6707,214.6431,344.2728,144.1426,-375.8146,114.25,2716.28,539.91,1719.86,703.7903,301.8204
United States of America,2002,6608.3719,6236.4387,5586.8529,608.457,272.7836,140.2783,5200.4288,620.217,275.5146,5904.1268,216.0153,343.8943,144.3355,-371.9331,138.8,2670.65,490.74,1741.46,704.3087,296.9681
United States of America,2003,6680.5915,6326.0666,5661.8808,601.9944,274.6029,142.1133,5288.5699,617.3674,278.0159,5969.3182,218.5086,348.2363,144.5284,-354.5249,123.06,2706.83,485.34,1766.56,718.527,292.0612
United States of America,2004,6755.8209,6448.3788,5742.5007,597.107,272.2649,143.9483,5405.8886,621.693,276.8489,6039.2954,221.8081,349.9961,144.7213,-307.4421,141.2,2741.62,511.59,1788.47,710.6153,286.9901
United States of America,2005,6764.5355,6429.548,5759.2253,593.7915,265.7354,145.7833,5401.8627,612.6595,269.2424,6046.7698,223.7152,349.1364,144.9142,-334.9875,151.48,2790.81,477.25,1807.52,687.8037,283.3961
United States of America,2006,6681.7936,6330.0643,5658.6235,604.6974,268.9195,149.5532,5288.4412,619.6294,272.4405,5953.0498,228.2123,351.9873,148.5442,-351.7293,158.28,2722.71,495.72,1805.81,637.1124,291.7074
United States of America,2007,6783.5434,6531.5212,5742.1641,616.1618,271.8944,153.3231,5445.9469,652.3208,279.9304,6044.304,231.8777,355.1875,152.1742,-252.0222,168.05,2789.19,485.92,1806.16,662.8712,300.1828
United States of America,2008,6619.4273,6253.7923,5564.6861,628.605,269.0433,157.093,5184.0451,640.641,272.0133,5877.7199,232.3627,353.5405,155.8042,-365.635,154.06,2719.23,474.69,1708.08,666.47,309.2599
United States of America,2009,6225.6737,5893.9805,5161.4282,637.6239,265.7587,160.8629,4809.346,655.3459,268.4257,5492.094,226.1097,348.0357,159.4343,-331.6933,141.12,2488.77,407.49,1622.37,656.6587,316.8053
United States of America,2010,6470.9053,6115.6782,5389.8354,649.2015,267.2356,164.6327,5018.7423,662.6205,269.6826,5725.617,232.3728,349.8511,163.0643,-355.2271,148.78,2609.21,466.26,1675.37,650.2075,324.5695
United States of America,2011,6354.5472,6305.1583,5256.9907,649.0665,273.369,175.121,5189.3388,664.0085,276.69,5594.7133,243.9437,352.7965,163.0938,-49.3889,149.68,2513.17,463.87,1654.31,633.7896,329.5737
United States of America,2012,6193.2823,6132.1437,5080.5159,649.9331,277.224,185.6093,5002.1253,663.2861,281.123,5417.7612,257.9329,354.4649,163.1232,-61.1386,110.22,2362.29,441.66,1691.78,589.6417,332.3896
United States of America,2013,6279.8362,6213.2667,5156.3513,649.9288,277.4585,196.0976,5074.91,661.68,280.58,5495.021,270.0204,351.6421,163.1527,-66.5695,116.5,2379.65,440.66,1688.28,648.7637,337.6673
United States of America,2014,6371.0999,6319.0242,5234.2406,652.4746,277.7988,206.5859,5164.55,666.86,281.03,5572.6896,283.7531,351.4751,163.1821,-52.0758,113.36,2380.56,448.03,1728.75,673.1058,342.2338
Uruguay,1990,26.0596,0.531,3.8492,15.2249,6.9748,0.0109,-21.6945,15.2339,6.9808,3.7661,0.26,20.7995,1.2341,-25.5286,0.37,0.52,0.56,1.52,1.1476,0.0185
Uruguay,1991,27.548,2.0194,4.3792,15.9212,7.2342,0.0135,-21.1645,15.9302,7.2402,4.2971,0.2627,21.7256,1.2627,-25.5286,0.45,0.9,0.58,1.61,1.1886,0.0185
Uruguay,1992,28.9861,3.4574,4.7592,16.7257,7.4851,0.0162,-20.7845,16.7347,7.4911,4.6781,0.2653,22.7514,1.2913,-25.5286,0.65,1.09,0.58,1.73,1.2496,0.0185
Uruguay,1993,29.4194,3.8907,4.4892,17.2913,7.6201,0.0188,-21.0545,17.3003,7.6261,4.4091,0.268,23.4225,1.3198,-25.5286,0.98,0.63,0.54,1.95,1.2706,0.0185
Uruguay,1994,29.2819,3.7532,4.2817,17.4413,7.5373,0.0215,-21.2619,17.4503,7.5433,4.1001,0.3732,23.4601,1.3484,-25.5286,0.59,0.13,0.49,2.2,1.2617,0.0185
Uruguay,1995,29.4949,3.9663,4.6904,17.3659,7.4144,0.0241,-20.8532,17.3749,7.4204,4.5612,0.3246,23.2322,1.377,-25.5286,1.22,0.56,0.5,2.19,1.2927,0.0185
Uruguay,1996,30.8125,5.2828,5.4708,17.6237,7.6768,0.0413,-20.073,17.6317,7.6828,5.301,0.3821,23.7275,1.402,-25.5298,0.96,0.93,0.67,2.32,1.3525,0.0185
Uruguay,1997,30.5642,5.0322,5.5784,17.4206,7.5067,0.0586,-19.9656,17.4276,7.5117,5.3608,0.447,23.3294,1.4271,-25.532,0.89,0.69,0.8,2.52,1.3223,0.0185
Uruguay,1998,30.215,4.6974,5.786,17.0578,7.2954,0.0758,-19.7515,17.0698,7.3034,5.5206,0.5118,22.7305,1.4521,-25.5175,0.84,0.6,0.81,2.69,1.3921,0.0185
Uruguay,1999,31.2033,5.6741,6.792,17.1963,7.1218,0.093,-18.7521,17.2053,7.1278,6.5704,0.4851,22.6706,1.4772,-25.5292,0.89,1.62,0.79,2.78,1.3519,0.0185
Uruguay,2000,29.3336,3.814,5.4381,16.8755,6.9097,0.1103,-20.1055,16.8895,6.9197,5.2602,0.4583,22.1129,1.5022,-25.5196,1.05,0.71,0.71,2.43,1.3817,0.0185
Uruguay,2001,29.0994,15.2091,5.0456,16.8627,7.0504,0.1407,-8.8446,16.8627,7.0504,4.7099,0.6463,22.2532,1.4899,-13.8902,1.23,0.31,0.63,2.45,1.3015,0.0185
Uruguay,2002,29.3195,15.4293,4.6483,17.47,7.0301,0.1711,-9.2419,17.47,7.0301,4.3197,0.6694,22.8528,1.4776,-13.8902,1.19,0.26,0.56,2.2,1.2612,0.0185
Uruguay,2003,30.132,16.2441,4.594,17.8762,7.4603,0.2015,-9.296,17.8772,7.4613,4.2395,0.7255,23.7018,1.4653,-13.8879,1.12,0.28,0.58,2.12,1.241,0.0185
Uruguay,2004,31.8204,17.952,5.5078,18.3341,7.7465,0.232,-8.3816,18.3461,7.7555,5.3692,0.5397,24.4584,1.453,-13.8684,1.21,1.26,0.6,2.24,1.2407,0.0185
Uruguay,2005,31.9405,18.1493,5.4578,18.4474,7.7729,0.2624,-8.3884,18.4814,7.7939,5.319,0.5702,24.6107,1.4407,-13.7912,1.26,1.16,0.6,2.3,1.2405,0.0185
Uruguay,2006,33.9728,14.6794,6.3878,19.0576,8.2252,0.3023,-12.9366,19.0746,8.2392,6.2523,0.61,25.663,1.4475,-19.2934,0.95,2.02,0.55,2.39,1.2633,0.0189
Uruguay,2007,32.9628,13.6447,5.8778,18.6556,8.0873,0.3421,-13.4474,18.6596,8.0903,5.7456,0.6499,25.1131,1.4543,-19.3181,1.28,1.25,0.6,2.58,1.2862,0.0194
Uruguay,2008,35.4596,16.151,7.7778,19.0601,8.2397,0.382,-11.5448,19.0681,8.2457,7.6489,0.6898,25.6599,1.4611,-19.3086,1.63,3.05,0.62,2.68,1.279,0.0199
Uruguay,2009,35.3419,16.038,7.974,18.7109,8.2352,0.4219,-11.343,18.7189,8.2402,7.6322,0.9458,25.2961,1.4679,-19.304,1.83,2.9,0.65,2.78,1.2919,0.0203
Uruguay,2010,32.7712,13.4468,6.374,17.8148,8.1206,0.4617,-12.9523,17.8158,8.1216,6.1455,0.8758,24.2753,1.4747,-19.3243,1.66,1.2,0.54,3.11,1.2647,0.0208
Uruguay,2011,34.3505,23.8696,7.7036,18.0237,8.1182,0.505,-2.7993,18.0377,8.1262,7.4077,0.9886,24.4736,1.4806,-10.481,1.48,2.29,0.61,3.24,1.247,0.0207
Uruguay,2012,34.6884,24.1831,8.616,17.5366,7.9876,0.5482,-1.9023,17.5436,7.9936,8.3699,0.9842,23.8477,1.4865,-10.5053,1.27,3.24,0.6,3.3,1.2093,0.0206
Uruguay,2013,34.0057,23.4931,7.535,17.6415,8.2378,0.5914,-2.99,17.65,8.24,7.3022,1.0164,24.1947,1.4925,-10.5127,0.95,1.84,0.72,3.47,1.2516,0.0205
Uruguay,2014,33.2163,22.6976,6.6804,17.6974,8.2039,0.6347,-3.84,17.7,8.2,6.4644,1.045,24.2085,1.4984,-10.5187,0.92,0.97,0.8,3.47,1.204,0.0204
Uzbekistan,1990,191.8647,189.6718,119.4214,61.0755,11.2681,0.0997,117.1839,61.0956,11.2844,161.5823,6.4231,19.7861,4.0732,-2.1929,0,47.21,0,5.72,62.5113,46.141
Uzbekistan,1991,197.9668,195.7739,122.9499,64.2355,10.686,0.0954,120.7124,64.2556,10.7023,168.7679,6.0423,19.0397,4.117,-2.1929,0,47.21,0,7.98,64.0479,49.53
Uzbekistan,1992,188.4699,186.2325,114.0985,65.4414,8.8388,0.0911,111.8252,65.4614,8.8548,164.5135,4.7216,15.074,4.1608,-2.2373,0,48.25,0,6.66,56.6845,52.919
Uzbekistan,1993,192.201,189.9637,114.8017,69.0543,8.2582,0.0867,112.5284,69.0743,8.2742,168.8391,4.3754,14.7819,4.2046,-2.2373,0,47.11,0,6.08,59.3311,56.308
Uzbekistan,1994,189.7971,187.5597,108.7826,72.6782,8.2539,0.0824,106.5093,72.6982,8.2699,166.3947,4.0769,15.0771,4.2484,-2.2373,0,41.75,0,6.03,58.9077,59.697
Uzbekistan,1995,180.6496,178.4122,96.2328,76.1005,8.2382,0.0781,93.9594,76.1205,8.2542,157.8703,3.3277,15.1593,4.2922,-2.2373,0,35.76,13.36,7.26,38.4243,63.086
Uzbekistan,1996,182.1042,179.8749,97.2651,77.2649,7.4842,0.09,94.9918,77.2889,7.5042,160.3848,3.2555,14.1239,4.3401,-2.2293,0,37.97,10.51,9.36,38.027,64.5178
Uzbekistan,1997,187.457,185.2237,98.5751,78.502,10.2779,0.1019,96.3018,78.524,10.2959,163.1293,3.2308,16.7089,4.388,-2.2333,0,38.27,7.81,9.49,41.6197,65.9496
Uzbekistan,1998,204.6181,202.3848,114.4128,79.9654,10.1261,0.1139,112.1394,79.9874,10.1441,180.3538,3.2538,16.5746,4.4359,-2.2333,0,41.3,15.92,10.24,45.5224,67.3814
Uzbekistan,1999,207.7552,205.5188,116.0777,81.5464,10.0052,0.1258,113.8044,81.5664,10.0222,182.9183,3.7641,16.589,4.4838,-2.2363,0,40.65,16.33,10.44,46.6851,68.8132
Uzbekistan,2000,208.6924,206.4741,115.7151,82.9415,9.8981,0.1377,113.4417,82.9715,9.9231,184.4628,3.2668,16.4311,4.5317,-2.2183,0,41.45,16.05,10.34,46.3778,70.245
